(80864.8,0)
(75724,0)
(113155,0)
(118328,0)
(22819.5,0)
(54716.6,0)
(11390.5,0)
(10353.3,0)
(217172,0)
(6373.46,0)
(119185,0)
